Worker ID,Art (image+title) #1: ID,Art (image+title) #1: Is painting,Art (image+title) #1: Art rating,Art (image+title) #2: ID,Art (image+title) #2: Is painting,Art (image+title) #2: Art rating,Art (image+title) #3: ID,Art (image+title) #3: Is painting,Art (image+title) #3: Art rating,Art (image+title) #4: ID,Art (image+title) #4: Is painting,Art (image+title) #4: Art rating,Art (image+title) #5: ID,Art (image+title) #5: Is painting,Art (image+title) #5: Art rating
worker_114,577278c0edc2cb3880d8cc88,yes,1,57728aceedc2cb388012494d,yes,3,577288c2edc2cb38800b5c2c,yes,3,577277cbedc2cb3880d5a02b,yes,1,57728984edc2cb38800de844,yes,2
worker_67,577278c0edc2cb3880d8cc88,yes,3,57728aceedc2cb388012494d,yes,2,577288c2edc2cb38800b5c2c,yes,3,577277cbedc2cb3880d5a02b,yes,1,57728984edc2cb38800de844,yes,3
worker_71,577278c0edc2cb3880d8cc88,yes,1,57728aceedc2cb388012494d,yes,1,577288c2edc2cb38800b5c2c,yes,2,577277cbedc2cb3880d5a02b,yes,1,57728984edc2cb38800de844,yes,3
worker_131,577278c0edc2cb3880d8cc88,yes,2,57728aceedc2cb388012494d,yes,1,577288c2edc2cb38800b5c2c,yes,2,577277cbedc2cb3880d5a02b,yes,-1,57728984edc2cb38800de844,yes,2
worker_7,577278c0edc2cb3880d8cc88,yes,3,57728aceedc2cb388012494d,yes,3,577288c2edc2cb38800b5c2c,yes,3,577277cbedc2cb3880d5a02b,yes,3,57728984edc2cb38800de844,yes,3
worker_51,57728069edc2cb3880f12bf5,yes,1,577287ddedc2cb3880089bd0,yes,1,57727654edc2cb3880d13c80,yes,-1,57728392edc2cb3880fb3028,yes,-1,577287ddedc2cb3880089ca2,yes,-1
worker_67,57728069edc2cb3880f12bf5,yes,3,577287ddedc2cb3880089bd0,yes,3,57727654edc2cb3880d13c80,yes,3,57728392edc2cb3880fb3028,yes,2,577287ddedc2cb3880089ca2,yes,3
worker_16,57728069edc2cb3880f12bf5,yes,3,577287ddedc2cb3880089bd0,yes,3,57727654edc2cb3880d13c80,yes,3,57728392edc2cb3880fb3028,yes,-2,577287ddedc2cb3880089ca2,yes,2
worker_173,57728069edc2cb3880f12bf5,yes,2,577287ddedc2cb3880089bd0,yes,2,57727654edc2cb3880d13c80,yes,1,57728392edc2cb3880fb3028,yes,3,577287ddedc2cb3880089ca2,yes,2
worker_46,57728069edc2cb3880f12bf5,yes,1,577287ddedc2cb3880089bd0,yes,0,57727654edc2cb3880d13c80,yes,-3,57728392edc2cb3880fb3028,yes,0,577287ddedc2cb3880089ca2,yes,-3
worker_140,57728069edc2cb3880f12bf5,yes,1,577287ddedc2cb3880089bd0,yes,1,57727654edc2cb3880d13c80,yes,3,57728392edc2cb3880fb3028,yes,3,577287ddedc2cb3880089ca2,yes,1
worker_12,57728069edc2cb3880f12bf5,yes,0,577287ddedc2cb3880089bd0,yes,0,57727654edc2cb3880d13c80,yes,2,57728392edc2cb3880fb3028,yes,1,577287ddedc2cb3880089ca2,yes,0
worker_26,57728069edc2cb3880f12bf5,yes,0,577287ddedc2cb3880089bd0,yes,-2,57727654edc2cb3880d13c80,yes,0,57728392edc2cb3880fb3028,yes,2,577287ddedc2cb3880089ca2,yes,-1
worker_149,57728069edc2cb3880f12bf5,yes,1,577287ddedc2cb3880089bd0,yes,-1,57727654edc2cb3880d13c80,yes,1,57728392edc2cb3880fb3028,yes,-1,577287ddedc2cb3880089ca2,yes,1
worker_83,57728069edc2cb3880f12bf5,yes,2,577287ddedc2cb3880089bd0,yes,2,57727654edc2cb3880d13c80,yes,2,57728392edc2cb3880fb3028,yes,2,577287ddedc2cb3880089ca2,yes,2
worker_13,57728069edc2cb3880f12bf5,yes,-2,577287ddedc2cb3880089bd0,yes,2,57727654edc2cb3880d13c80,yes,-2,57728392edc2cb3880fb3028,yes,3,577287ddedc2cb3880089ca2,yes,2
worker_11,57728069edc2cb3880f12bf5,yes,2,577287ddedc2cb3880089bd0,yes,2,57727654edc2cb3880d13c80,yes,3,57728392edc2cb3880fb3028,yes,3,577287ddedc2cb3880089ca2,yes,1
worker_5,577285c4edc2cb388002351f,yes,0,57728650edc2cb388003b131,yes,-1,57728984edc2cb38800de864,yes,3,57727d9eedc2cb3880e85deb,yes,2,59918179edc2c96e74e32270,yes,3
worker_131,577285c4edc2cb388002351f,yes,-2,57728650edc2cb388003b131,yes,1,57728984edc2cb38800de864,yes,1,57727d9eedc2cb3880e85deb,yes,1,59918179edc2c96e74e32270,yes,2
worker_67,577285c4edc2cb388002351f,yes,3,57728650edc2cb388003b131,yes,3,57728984edc2cb38800de864,yes,3,57727d9eedc2cb3880e85deb,yes,3,59918179edc2c96e74e32270,yes,1
worker_138,577285c4edc2cb388002351f,yes,2,57728650edc2cb388003b131,yes,2,57728984edc2cb38800de864,yes,3,57727d9eedc2cb3880e85deb,yes,-1,59918179edc2c96e74e32270,yes,2
worker_43,577285c4edc2cb388002351f,yes,0,57728650edc2cb388003b131,yes,0,57728984edc2cb38800de864,yes,2,57727d9eedc2cb3880e85deb,yes,1,59918179edc2c96e74e32270,yes,2
worker_145,577285c4edc2cb388002351f,yes,-3,57728650edc2cb388003b131,yes,1,57728984edc2cb38800de864,yes,0,57727d9eedc2cb3880e85deb,yes,-1,59918179edc2c96e74e32270,yes,3
worker_49,577285c4edc2cb388002351f,yes,-2,57728650edc2cb388003b131,yes,-1,57728984edc2cb38800de864,yes,1,57727d9eedc2cb3880e85deb,yes,2,59918179edc2c96e74e32270,yes,2
worker_58,577285c4edc2cb388002351f,yes,0,57728650edc2cb388003b131,yes,1,57728984edc2cb38800de864,yes,1,57727d9eedc2cb3880e85deb,yes,2,59918179edc2c96e74e32270,yes,3
worker_15,577285c4edc2cb388002351f,yes,0,57728650edc2cb388003b131,yes,0,57728984edc2cb38800de864,yes,3,57727d9eedc2cb3880e85deb,yes,3,59918179edc2c96e74e32270,yes,3
worker_76,577285c4edc2cb388002351f,yes,-2,57728650edc2cb388003b131,yes,0,57728984edc2cb38800de864,yes,3,57727d9eedc2cb3880e85deb,yes,1,59918179edc2c96e74e32270,yes,3
worker_107,577284aeedc2cb3880fe8c47,yes,0,577276b2edc2cb3880d273d8,yes,0,577283a2edc2cb3880fb492b,yes,-1,57727800edc2cb3880d64cfd,yes,-1,57727751edc2cb3880d45beb,yes,0
worker_93,577284aeedc2cb3880fe8c47,yes,2,577276b2edc2cb3880d273d8,yes,3,577283a2edc2cb3880fb492b,yes,2,57727800edc2cb3880d64cfd,yes,1,57727751edc2cb3880d45beb,yes,2
worker_36,577284aeedc2cb3880fe8c47,yes,1,577276b2edc2cb3880d273d8,yes,1,577283a2edc2cb3880fb492b,yes,1,57727800edc2cb3880d64cfd,yes,-1,57727751edc2cb3880d45beb,yes,1
worker_20,577284aeedc2cb3880fe8c47,yes,3,577276b2edc2cb3880d273d8,yes,-2,577283a2edc2cb3880fb492b,yes,1,57727800edc2cb3880d64cfd,yes,1,57727751edc2cb3880d45beb,yes,2
worker_14,577284aeedc2cb3880fe8c47,yes,2,577276b2edc2cb3880d273d8,yes,0,577283a2edc2cb3880fb492b,yes,2,57727800edc2cb3880d64cfd,yes,2,57727751edc2cb3880d45beb,yes,3
worker_85,577284aeedc2cb3880fe8c47,yes,3,577276b2edc2cb3880d273d8,yes,2,577283a2edc2cb3880fb492b,yes,3,57727800edc2cb3880d64cfd,yes,3,57727751edc2cb3880d45beb,yes,3
worker_123,577284aeedc2cb3880fe8c47,yes,3,577276b2edc2cb3880d273d8,yes,-1,577283a2edc2cb3880fb492b,yes,1,57727800edc2cb3880d64cfd,yes,-2,57727751edc2cb3880d45beb,yes,2
worker_90,577284aeedc2cb3880fe8c47,yes,3,577276b2edc2cb3880d273d8,yes,-2,577283a2edc2cb3880fb492b,yes,2,57727800edc2cb3880d64cfd,yes,1,57727751edc2cb3880d45beb,yes,1
worker_24,577284aeedc2cb3880fe8c47,yes,2,577276b2edc2cb3880d273d8,yes,0,577283a2edc2cb3880fb492b,yes,2,57727800edc2cb3880d64cfd,yes,1,57727751edc2cb3880d45beb,yes,0
worker_58,577284aeedc2cb3880fe8c47,yes,3,577276b2edc2cb3880d273d8,yes,0,577283a2edc2cb3880fb492b,yes,1,57727800edc2cb3880d64cfd,yes,2,57727751edc2cb3880d45beb,yes,1
worker_16,577280dbedc2cb3880f286d9,yes,3,577287caedc2cb388008280f,yes,1,57727c5cedc2cb3880e42c1c,yes,3,57727a38edc2cb3880ddcfd2,yes,3,577276bfedc2cb3880d28492,yes,3
worker_13,577280dbedc2cb3880f286d9,yes,1,577287caedc2cb388008280f,yes,1,57727c5cedc2cb3880e42c1c,yes,2,57727a38edc2cb3880ddcfd2,yes,1,577276bfedc2cb3880d28492,yes,2
worker_4,577280dbedc2cb3880f286d9,yes,3,577287caedc2cb388008280f,yes,3,57727c5cedc2cb3880e42c1c,yes,3,57727a38edc2cb3880ddcfd2,yes,3,577276bfedc2cb3880d28492,yes,3
worker_40,577280dbedc2cb3880f286d9,yes,0,577287caedc2cb388008280f,yes,0,57727c5cedc2cb3880e42c1c,yes,0,57727a38edc2cb3880ddcfd2,yes,1,577276bfedc2cb3880d28492,yes,3
worker_17,577280dbedc2cb3880f286d9,yes,1,577287caedc2cb388008280f,yes,-1,57727c5cedc2cb3880e42c1c,yes,-1,57727a38edc2cb3880ddcfd2,yes,3,577276bfedc2cb3880d28492,yes,2
worker_7,577280dbedc2cb3880f286d9,yes,-3,577287caedc2cb388008280f,yes,-3,57727c5cedc2cb3880e42c1c,yes,3,57727a38edc2cb3880ddcfd2,yes,3,577276bfedc2cb3880d28492,yes,3
worker_21,577280dbedc2cb3880f286d9,yes,1,577287caedc2cb388008280f,yes,0,57727c5cedc2cb3880e42c1c,yes,1,57727a38edc2cb3880ddcfd2,yes,1,577276bfedc2cb3880d28492,yes,0
worker_51,577280dbedc2cb3880f286d9,yes,1,577287caedc2cb388008280f,yes,0,57727c5cedc2cb3880e42c1c,yes,0,57727a38edc2cb3880ddcfd2,yes,3,577276bfedc2cb3880d28492,yes,2
worker_43,577280dbedc2cb3880f286d9,yes,0,577287caedc2cb388008280f,yes,-1,57727c5cedc2cb3880e42c1c,yes,-1,57727a38edc2cb3880ddcfd2,yes,2,577276bfedc2cb3880d28492,yes,2
worker_142,577280dbedc2cb3880f286d9,yes,1,577287caedc2cb388008280f,yes,1,57727c5cedc2cb3880e42c1c,yes,-2,57727a38edc2cb3880ddcfd2,yes,-2,577276bfedc2cb3880d28492,yes,3
worker_19,577280dbedc2cb3880f286d9,yes,0,577287caedc2cb388008280f,yes,1,57727c5cedc2cb3880e42c1c,yes,2,57727a38edc2cb3880ddcfd2,yes,2,577276bfedc2cb3880d28492,yes,3
worker_6,5772721eedc2cb3880c414ea,yes,1,57a32c7bedc2c9388c2c5f16,no,3,57727f8dedc2cb3880ee2f92,yes,-2,57727c31edc2cb3880e39801,yes,1,57727be9edc2cb3880e2e2d8,yes,1
worker_22,5772721eedc2cb3880c414ea,yes,2,57a32c7bedc2c9388c2c5f16,no,2,57727f8dedc2cb3880ee2f92,yes,1,57727c31edc2cb3880e39801,yes,0,57727be9edc2cb3880e2e2d8,yes,1
worker_67,5772721eedc2cb3880c414ea,no,3,57a32c7bedc2c9388c2c5f16,no,3,57727f8dedc2cb3880ee2f92,yes,3,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,1
worker_43,5772721eedc2cb3880c414ea,yes,1,57a32c7bedc2c9388c2c5f16,no,2,57727f8dedc2cb3880ee2f92,yes,-1,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,0
worker_99,5772721eedc2cb3880c414ea,yes,2,57a32c7bedc2c9388c2c5f16,no,2,57727f8dedc2cb3880ee2f92,yes,-2,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,1
worker_9,5772721eedc2cb3880c414ea,yes,1,57a32c7bedc2c9388c2c5f16,no,0,57727f8dedc2cb3880ee2f92,yes,-3,57727c31edc2cb3880e39801,yes,0,57727be9edc2cb3880e2e2d8,yes,0
worker_46,5772721eedc2cb3880c414ea,yes,3,57a32c7bedc2c9388c2c5f16,yes,0,57727f8dedc2cb3880ee2f92,yes,0,57727c31edc2cb3880e39801,yes,0,57727be9edc2cb3880e2e2d8,yes,0
worker_115,5772721eedc2cb3880c414ea,yes,3,57a32c7bedc2c9388c2c5f16,yes,2,57727f8dedc2cb3880ee2f92,yes,0,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,1
worker_26,5772721eedc2cb3880c414ea,yes,2,57a32c7bedc2c9388c2c5f16,no,-2,57727f8dedc2cb3880ee2f92,yes,-1,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,0
worker_117,5772721eedc2cb3880c414ea,yes,1,57a32c7bedc2c9388c2c5f16,no,1,57727f8dedc2cb3880ee2f92,yes,-2,57727c31edc2cb3880e39801,yes,3,57727be9edc2cb3880e2e2d8,yes,0
worker_116,5772721eedc2cb3880c414ea,yes,1,57a32c7bedc2c9388c2c5f16,no,1,57727f8dedc2cb3880ee2f92,yes,0,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,1
worker_146,5772721eedc2cb3880c414ea,yes,2,57a32c7bedc2c9388c2c5f16,no,2,57727f8dedc2cb3880ee2f92,yes,-2,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,2
worker_25,5772721eedc2cb3880c414ea,yes,3,57a32c7bedc2c9388c2c5f16,no,2,57727f8dedc2cb3880ee2f92,yes,0,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,0
worker_152,5772721eedc2cb3880c414ea,yes,3,57a32c7bedc2c9388c2c5f16,no,3,57727f8dedc2cb3880ee2f92,yes,0,57727c31edc2cb3880e39801,yes,3,57727be9edc2cb3880e2e2d8,yes,3
worker_8,5772721eedc2cb3880c414ea,yes,2,57a32c7bedc2c9388c2c5f16,no,2,57727f8dedc2cb3880ee2f92,yes,2,57727c31edc2cb3880e39801,yes,2,57727be9edc2cb3880e2e2d8,yes,2
worker_6,57728a95edc2cb38801198c0,yes,2,5772832eedc2cb3880fa0b8f,yes,1,57727e33edc2cb3880ea40a9,yes,3,57727c1eedc2cb3880e37dc4,yes,2,577283d0edc2cb3880fbe31c,yes,-2
worker_3,57728a95edc2cb38801198c0,yes,0,5772832eedc2cb3880fa0b8f,yes,0,57727e33edc2cb3880ea40a9,yes,0,57727c1eedc2cb3880e37dc4,yes,0,577283d0edc2cb3880fbe31c,yes,0
worker_22,57728a95edc2cb38801198c0,yes,0,5772832eedc2cb3880fa0b8f,yes,3,57727e33edc2cb3880ea40a9,yes,0,57727c1eedc2cb3880e37dc4,yes,1,577283d0edc2cb3880fbe31c,yes,1
worker_43,57728a95edc2cb38801198c0,yes,0,5772832eedc2cb3880fa0b8f,yes,1,57727e33edc2cb3880ea40a9,yes,1,57727c1eedc2cb3880e37dc4,yes,2,577283d0edc2cb3880fbe31c,yes,0
worker_99,57728a95edc2cb38801198c0,yes,2,5772832eedc2cb3880fa0b8f,yes,3,57727e33edc2cb3880ea40a9,yes,2,57727c1eedc2cb3880e37dc4,yes,3,577283d0edc2cb3880fbe31c,yes,-1
worker_112,57728a95edc2cb38801198c0,yes,2,5772832eedc2cb3880fa0b8f,yes,1,57727e33edc2cb3880ea40a9,yes,2,57727c1eedc2cb3880e37dc4,yes,1,577283d0edc2cb3880fbe31c,yes,-1
worker_67,57728a95edc2cb38801198c0,yes,3,5772832eedc2cb3880fa0b8f,yes,3,57727e33edc2cb3880ea40a9,yes,3,57727c1eedc2cb3880e37dc4,yes,3,577283d0edc2cb3880fbe31c,yes,3
worker_116,57728a95edc2cb38801198c0,yes,2,5772832eedc2cb3880fa0b8f,yes,1,57727e33edc2cb3880ea40a9,yes,1,57727c1eedc2cb3880e37dc4,yes,1,577283d0edc2cb3880fbe31c,yes,0
worker_74,57728a95edc2cb38801198c0,yes,-2,5772832eedc2cb3880fa0b8f,yes,-2,57727e33edc2cb3880ea40a9,yes,-2,57727c1eedc2cb3880e37dc4,yes,0,577283d0edc2cb3880fbe31c,yes,1
worker_156,57728a95edc2cb38801198c0,yes,0,5772832eedc2cb3880fa0b8f,yes,2,57727e33edc2cb3880ea40a9,yes,1,57727c1eedc2cb3880e37dc4,yes,0,577283d0edc2cb3880fbe31c,yes,3
worker_117,57728a95edc2cb38801198c0,yes,2,5772832eedc2cb3880fa0b8f,yes,2,57727e33edc2cb3880ea40a9,yes,2,57727c1eedc2cb3880e37dc4,yes,2,577283d0edc2cb3880fbe31c,yes,0
worker_25,57728a95edc2cb38801198c0,yes,2,5772832eedc2cb3880fa0b8f,yes,2,57727e33edc2cb3880ea40a9,yes,1,57727c1eedc2cb3880e37dc4,yes,1,577283d0edc2cb3880fbe31c,yes,0
worker_8,57728a95edc2cb38801198c0,yes,2,5772832eedc2cb3880fa0b8f,yes,2,57727e33edc2cb3880ea40a9,yes,2,57727c1eedc2cb3880e37dc4,yes,2,577283d0edc2cb3880fbe31c,yes,2
worker_24,577283ceedc2cb3880fbdea4,yes,2,577278c3edc2cb3880d8d076,yes,1,57727fb9edc2cb3880eecbf1,yes,0,57726e34edc2cb3880b62380,yes,1,57728235edc2cb3880f6dc6b,yes,0
worker_120,577283ceedc2cb3880fbdea4,yes,1,577278c3edc2cb3880d8d076,yes,2,57727fb9edc2cb3880eecbf1,no,0,57726e34edc2cb3880b62380,yes,2,57728235edc2cb3880f6dc6b,yes,2
worker_37,577283ceedc2cb3880fbdea4,yes,2,577278c3edc2cb3880d8d076,yes,1,57727fb9edc2cb3880eecbf1,no,-1,57726e34edc2cb3880b62380,yes,2,57728235edc2cb3880f6dc6b,yes,3
worker_101,577283ceedc2cb3880fbdea4,yes,1,577278c3edc2cb3880d8d076,yes,1,57727fb9edc2cb3880eecbf1,no,0,57726e34edc2cb3880b62380,yes,2,57728235edc2cb3880f6dc6b,yes,1
worker_19,577283ceedc2cb3880fbdea4,yes,-1,577278c3edc2cb3880d8d076,yes,3,57727fb9edc2cb3880eecbf1,no,-2,57726e34edc2cb3880b62380,yes,3,57728235edc2cb3880f6dc6b,yes,2
worker_46,577283ceedc2cb3880fbdea4,yes,-3,577278c3edc2cb3880d8d076,yes,0,57727fb9edc2cb3880eecbf1,no,0,57726e34edc2cb3880b62380,yes,0,57728235edc2cb3880f6dc6b,yes,0
worker_11,577283ceedc2cb3880fbdea4,yes,1,577278c3edc2cb3880d8d076,yes,1,57727fb9edc2cb3880eecbf1,no,-3,57726e34edc2cb3880b62380,yes,2,57728235edc2cb3880f6dc6b,yes,2
worker_61,577283ceedc2cb3880fbdea4,yes,1,577278c3edc2cb3880d8d076,yes,2,57727fb9edc2cb3880eecbf1,no,1,57726e34edc2cb3880b62380,yes,3,57728235edc2cb3880f6dc6b,yes,2
worker_79,577283ceedc2cb3880fbdea4,no,1,577278c3edc2cb3880d8d076,yes,2,57727fb9edc2cb3880eecbf1,no,2,57726e34edc2cb3880b62380,yes,2,57728235edc2cb3880f6dc6b,yes,2
worker_53,577283ceedc2cb3880fbdea4,yes,1,577278c3edc2cb3880d8d076,yes,3,57727fb9edc2cb3880eecbf1,no,1,57726e34edc2cb3880b62380,yes,3,57728235edc2cb3880f6dc6b,yes,3
worker_6,5772843eedc2cb3880fd392b,no,0,577281c1edc2cb3880f58e00,yes,1,57728395edc2cb3880fb348c,yes,2,57728723edc2cb3880064356,yes,-2,577287caedc2cb388008277f,yes,1
worker_69,5772843eedc2cb3880fd392b,no,-1,577281c1edc2cb3880f58e00,yes,0,57728395edc2cb3880fb348c,yes,0,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,-1
worker_9,5772843eedc2cb3880fd392b,no,-3,577281c1edc2cb3880f58e00,yes,1,57728395edc2cb3880fb348c,yes,3,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,0
worker_22,5772843eedc2cb3880fd392b,no,-2,577281c1edc2cb3880f58e00,yes,0,57728395edc2cb3880fb348c,yes,1,57728723edc2cb3880064356,yes,1,577287caedc2cb388008277f,yes,2
worker_114,5772843eedc2cb3880fd392b,no,1,577281c1edc2cb3880f58e00,yes,3,57728395edc2cb3880fb348c,yes,3,57728723edc2cb3880064356,yes,2,577287caedc2cb388008277f,yes,2
worker_43,5772843eedc2cb3880fd392b,no,1,577281c1edc2cb3880f58e00,yes,2,57728395edc2cb3880fb348c,yes,1,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,1
worker_33,5772843eedc2cb3880fd392b,yes,0,577281c1edc2cb3880f58e00,yes,1,57728395edc2cb3880fb348c,yes,1,57728723edc2cb3880064356,yes,-1,577287caedc2cb388008277f,yes,0
worker_3,5772843eedc2cb3880fd392b,yes,0,577281c1edc2cb3880f58e00,yes,0,57728395edc2cb3880fb348c,yes,0,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,0
worker_183,5772843eedc2cb3880fd392b,no,2,577281c1edc2cb3880f58e00,yes,2,57728395edc2cb3880fb348c,yes,1,57728723edc2cb3880064356,yes,2,577287caedc2cb388008277f,yes,3
worker_67,5772843eedc2cb3880fd392b,no,3,577281c1edc2cb3880f58e00,yes,3,57728395edc2cb3880fb348c,yes,3,57728723edc2cb3880064356,yes,3,577287caedc2cb388008277f,yes,3
worker_115,5772843eedc2cb3880fd392b,yes,0,577281c1edc2cb3880f58e00,yes,3,57728395edc2cb3880fb348c,yes,3,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,0
worker_116,5772843eedc2cb3880fd392b,no,0,577281c1edc2cb3880f58e00,yes,2,57728395edc2cb3880fb348c,yes,1,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,1
worker_131,5772843eedc2cb3880fd392b,no,-1,577281c1edc2cb3880f58e00,yes,-2,57728395edc2cb3880fb348c,yes,2,57728723edc2cb3880064356,yes,-2,577287caedc2cb388008277f,yes,-2
worker_117,5772843eedc2cb3880fd392b,yes,1,577281c1edc2cb3880f58e00,yes,1,57728395edc2cb3880fb348c,yes,1,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,1
worker_118,5772843eedc2cb3880fd392b,yes,3,577281c1edc2cb3880f58e00,yes,3,57728395edc2cb3880fb348c,yes,3,57728723edc2cb3880064356,yes,3,577287caedc2cb388008277f,yes,3
worker_25,5772843eedc2cb3880fd392b,no,0,577281c1edc2cb3880f58e00,yes,2,57728395edc2cb3880fb348c,yes,1,57728723edc2cb3880064356,yes,0,577287caedc2cb388008277f,yes,1
worker_7,5772843eedc2cb3880fd392b,yes,2,577281c1edc2cb3880f58e00,yes,3,57728395edc2cb3880fb348c,yes,2,57728723edc2cb3880064356,yes,2,577287caedc2cb388008277f,yes,-3
worker_51,57728a80edc2cb3880112321,yes,1,577287b2edc2cb388008015f,yes,1,57728a62edc2cb388010ef91,yes,2,57727637edc2cb3880d0b610,yes,-1,577287c9edc2cb38800826bd,yes,1
worker_67,57728a80edc2cb3880112321,yes,-3,577287b2edc2cb388008015f,no,-1,57728a62edc2cb388010ef91,yes,1,57727637edc2cb3880d0b610,yes,1,577287c9edc2cb38800826bd,yes,2
worker_87,57728a80edc2cb3880112321,yes,3,577287b2edc2cb388008015f,no,2,57728a62edc2cb388010ef91,yes,0,57727637edc2cb3880d0b610,yes,3,577287c9edc2cb38800826bd,yes,3
worker_7,57728a80edc2cb3880112321,yes,3,577287b2edc2cb388008015f,yes,-3,57728a62edc2cb388010ef91,yes,2,57727637edc2cb3880d0b610,yes,1,577287c9edc2cb38800826bd,yes,1
worker_83,57728a80edc2cb3880112321,yes,2,577287b2edc2cb388008015f,yes,2,57728a62edc2cb388010ef91,yes,2,57727637edc2cb3880d0b610,yes,-1,577287c9edc2cb38800826bd,yes,2
worker_16,57728a80edc2cb3880112321,yes,3,577287b2edc2cb388008015f,yes,3,57728a62edc2cb388010ef91,yes,1,57727637edc2cb3880d0b610,yes,-3,577287c9edc2cb38800826bd,yes,-3
worker_173,57728a80edc2cb3880112321,yes,2,577287b2edc2cb388008015f,no,0,57728a62edc2cb388010ef91,yes,-3,57727637edc2cb3880d0b610,yes,-1,577287c9edc2cb38800826bd,yes,2
worker_46,57728a80edc2cb3880112321,yes,0,577287b2edc2cb388008015f,yes,0,57728a62edc2cb388010ef91,yes,0,57727637edc2cb3880d0b610,yes,-3,577287c9edc2cb38800826bd,yes,0
worker_121,57728a80edc2cb3880112321,yes,2,577287b2edc2cb388008015f,no,0,57728a62edc2cb388010ef91,no,1,57727637edc2cb3880d0b610,yes,1,577287c9edc2cb38800826bd,yes,2
worker_12,57728a80edc2cb3880112321,yes,3,577287b2edc2cb388008015f,yes,0,57728a62edc2cb388010ef91,yes,0,57727637edc2cb3880d0b610,yes,0,577287c9edc2cb38800826bd,yes,1
worker_65,57728a80edc2cb3880112321,yes,2,577287b2edc2cb388008015f,yes,0,57728a62edc2cb388010ef91,yes,-2,57727637edc2cb3880d0b610,yes,-1,577287c9edc2cb38800826bd,yes,0
worker_56,5772721cedc2cb3880c41171,yes,2,57726f78edc2cb3880baa755,yes,2,57727f2dedc2cb3880ed5fb9,yes,1,57728781edc2cb3880075e70,no,0,577287dcedc2cb3880089a6e,yes,1
worker_18,5772721cedc2cb3880c41171,yes,2,57726f78edc2cb3880baa755,yes,0,57727f2dedc2cb3880ed5fb9,yes,0,57728781edc2cb3880075e70,no,0,577287dcedc2cb3880089a6e,yes,0
worker_94,5772721cedc2cb3880c41171,yes,1,57726f78edc2cb3880baa755,yes,2,57727f2dedc2cb3880ed5fb9,yes,2,57728781edc2cb3880075e70,no,-1,577287dcedc2cb3880089a6e,yes,2
worker_20,5772721cedc2cb3880c41171,yes,-1,57726f78edc2cb3880baa755,yes,2,57727f2dedc2cb3880ed5fb9,yes,2,57728781edc2cb3880075e70,no,-2,577287dcedc2cb3880089a6e,yes,3
worker_40,5772721cedc2cb3880c41171,yes,0,57726f78edc2cb3880baa755,yes,0,57727f2dedc2cb3880ed5fb9,yes,0,57728781edc2cb3880075e70,no,0,577287dcedc2cb3880089a6e,yes,0
worker_50,5772721cedc2cb3880c41171,yes,2,57726f78edc2cb3880baa755,yes,0,57727f2dedc2cb3880ed5fb9,yes,0,57728781edc2cb3880075e70,no,0,577287dcedc2cb3880089a6e,yes,0
worker_3,5772721cedc2cb3880c41171,yes,-1,57726f78edc2cb3880baa755,yes,0,57727f2dedc2cb3880ed5fb9,yes,0,57728781edc2cb3880075e70,no,-1,577287dcedc2cb3880089a6e,yes,0
worker_96,5772721cedc2cb3880c41171,yes,0,57726f78edc2cb3880baa755,yes,0,57727f2dedc2cb3880ed5fb9,yes,-3,57728781edc2cb3880075e70,no,-3,577287dcedc2cb3880089a6e,yes,-3
worker_58,5772721cedc2cb3880c41171,yes,0,57726f78edc2cb3880baa755,yes,-1,57727f2dedc2cb3880ed5fb9,yes,2,57728781edc2cb3880075e70,no,-1,577287dcedc2cb3880089a6e,yes,-1
worker_15,5772721cedc2cb3880c41171,yes,0,57726f78edc2cb3880baa755,yes,3,57727f2dedc2cb3880ed5fb9,yes,3,57728781edc2cb3880075e70,no,0,577287dcedc2cb3880089a6e,yes,3
worker_83,57726f0cedc2cb3880b945a5,yes,2,577280f1edc2cb3880f2ffce,yes,2,57728143edc2cb3880f3d1a1,yes,2,577271bbedc2cb3880c2c6ad,yes,2,57726e34edc2cb3880b62414,yes,2
worker_8,57726f0cedc2cb3880b945a5,yes,1,577280f1edc2cb3880f2ffce,yes,1,57728143edc2cb3880f3d1a1,yes,3,577271bbedc2cb3880c2c6ad,yes,2,57726e34edc2cb3880b62414,yes,2
