UTENTE,OPERA,RATING
worker_14,57728509edc2cb3880ffc0f5,0
worker_14,57728618edc2cb38800308ad,2
worker_14,57727279edc2cb3880c555c8,3
worker_14,57728224edc2cb3880f6c009,3
worker_131,5772842aedc2cb3880fd19d7,-1
worker_131,57728509edc2cb3880ffc0f5,0
worker_131,57728618edc2cb38800308ad,1
worker_131,57727279edc2cb3880c555c8,1
worker_131,57728224edc2cb3880f6c009,1
worker_28,5772842aedc2cb3880fd19d7,1
worker_28,57728509edc2cb3880ffc0f5,1
worker_28,57728618edc2cb38800308ad,2
worker_28,57727279edc2cb3880c555c8,3
worker_28,57728224edc2cb3880f6c009,2
worker_87,5772842aedc2cb3880fd19d7,2
worker_87,57728509edc2cb3880ffc0f5,2
worker_87,57728618edc2cb38800308ad,3
worker_87,57727279edc2cb3880c555c8,2
worker_87,57728224edc2cb3880f6c009,3
worker_57,5772842aedc2cb3880fd19d7,3
worker_57,57728509edc2cb3880ffc0f5,2
worker_57,57728618edc2cb38800308ad,2
worker_57,57727279edc2cb3880c555c8,3
worker_57,57728224edc2cb3880f6c009,3
worker_58,5772842aedc2cb3880fd19d7,1
worker_58,57728509edc2cb3880ffc0f5,0
worker_58,57728618edc2cb38800308ad,0
worker_58,57727279edc2cb3880c555c8,2
worker_58,57728224edc2cb3880f6c009,2
worker_59,5772842aedc2cb3880fd19d7,-2
worker_59,57728509edc2cb3880ffc0f5,-3
worker_59,57728618edc2cb38800308ad,1
worker_59,57727279edc2cb3880c555c8,3
worker_59,57728224edc2cb3880f6c009,3
worker_84,5772842aedc2cb3880fd19d7,1
worker_84,57728509edc2cb3880ffc0f5,0
worker_84,57728618edc2cb38800308ad,2
worker_84,57727279edc2cb3880c555c8,1
worker_84,57728224edc2cb3880f6c009,3
worker_50,5772842aedc2cb3880fd19d7,0
worker_50,57728509edc2cb3880ffc0f5,-2
worker_50,57728618edc2cb38800308ad,1
worker_50,57727279edc2cb3880c555c8,0
worker_50,57728224edc2cb3880f6c009,1
worker_88,5772842aedc2cb3880fd19d7,-3
worker_88,57728509edc2cb3880ffc0f5,-3
worker_88,57728618edc2cb38800308ad,-3
worker_88,57727279edc2cb3880c555c8,-3
worker_88,57728224edc2cb3880f6c009,3
worker_4,5772823dedc2cb3880f6ea63,1
worker_4,57728a37edc2cb3880105a56,3
worker_4,57728707edc2cb3880061571,0
worker_4,5772867cedc2cb388004484a,3
worker_4,57727fa4edc2cb3880eead26,-1
worker_17,5772823dedc2cb3880f6ea63,-3
worker_17,57728a37edc2cb3880105a56,3
worker_17,57728707edc2cb3880061571,1
worker_17,5772867cedc2cb388004484a,3
worker_17,57727fa4edc2cb3880eead26,-2
worker_46,5772823dedc2cb3880f6ea63,0
worker_46,57728a37edc2cb3880105a56,0
worker_46,57728707edc2cb3880061571,0
worker_46,5772867cedc2cb388004484a,0
worker_46,57727fa4edc2cb3880eead26,-3
worker_135,5772823dedc2cb3880f6ea63,1
worker_135,57728a37edc2cb3880105a56,3
worker_135,57728707edc2cb3880061571,1
worker_135,5772867cedc2cb388004484a,2
worker_135,57727fa4edc2cb3880eead26,2
worker_10,5772823dedc2cb3880f6ea63,2
worker_10,57728a37edc2cb3880105a56,1
worker_10,57728707edc2cb3880061571,2
worker_10,5772867cedc2cb388004484a,2
worker_10,57727fa4edc2cb3880eead26,0
worker_3,5772823dedc2cb3880f6ea63,0
worker_3,57728a37edc2cb3880105a56,1
worker_3,57728707edc2cb3880061571,0
worker_3,5772867cedc2cb388004484a,0
worker_3,57727fa4edc2cb3880eead26,0
worker_107,5772823dedc2cb3880f6ea63,1
worker_107,57728a37edc2cb3880105a56,0
worker_107,57728707edc2cb3880061571,0
worker_107,5772867cedc2cb388004484a,0
worker_107,57727fa4edc2cb3880eead26,-2
worker_8,5772823dedc2cb3880f6ea63,3
worker_8,57728a37edc2cb3880105a56,1
worker_8,57728707edc2cb3880061571,1
worker_8,5772867cedc2cb388004484a,1
worker_8,57727fa4edc2cb3880eead26,1
worker_7,5772823dedc2cb3880f6ea63,2
worker_7,57728a37edc2cb3880105a56,3
worker_7,57728707edc2cb3880061571,-3
worker_7,5772867cedc2cb388004484a,3
worker_7,57727fa4edc2cb3880eead26,-3
worker_129,5772823dedc2cb3880f6ea63,-2
worker_129,57728a37edc2cb3880105a56,0
worker_129,57728707edc2cb3880061571,-2
worker_129,5772867cedc2cb388004484a,-1
worker_129,57727fa4edc2cb3880eead26,-2
worker_101,594cd0feedc2c97b8c101210,0
worker_101,57727fdaedc2cb3880ef4e12,0
worker_101,57728468edc2cb3880fdcf25,0
worker_101,58cf89cbedc2c97b40318aa4,1
worker_101,577286caedc2cb38800568d9,1
worker_52,594cd0feedc2c97b8c101210,-3
worker_52,57727fdaedc2cb3880ef4e12,-1
worker_52,57728468edc2cb3880fdcf25,0
worker_52,58cf89cbedc2c97b40318aa4,0
worker_52,577286caedc2cb38800568d9,0
worker_7,594cd0feedc2c97b8c101210,3
worker_7,57727fdaedc2cb3880ef4e12,2
worker_7,57728468edc2cb3880fdcf25,3
worker_7,58cf89cbedc2c97b40318aa4,3
worker_7,577286caedc2cb38800568d9,3
worker_56,594cd0feedc2c97b8c101210,3
worker_56,57727fdaedc2cb3880ef4e12,-1
worker_56,57728468edc2cb3880fdcf25,2
worker_56,58cf89cbedc2c97b40318aa4,-1
worker_56,577286caedc2cb38800568d9,2
worker_57,594cd0feedc2c97b8c101210,3
worker_57,57727fdaedc2cb3880ef4e12,3
worker_57,57728468edc2cb3880fdcf25,2
worker_57,58cf89cbedc2c97b40318aa4,2
worker_57,577286caedc2cb38800568d9,3
worker_61,594cd0feedc2c97b8c101210,2
worker_61,57727fdaedc2cb3880ef4e12,1
worker_61,57728468edc2cb3880fdcf25,2
worker_61,58cf89cbedc2c97b40318aa4,1
worker_61,577286caedc2cb38800568d9,2
worker_62,594cd0feedc2c97b8c101210,0
worker_62,57727fdaedc2cb3880ef4e12,-2
worker_62,57728468edc2cb3880fdcf25,1
worker_62,58cf89cbedc2c97b40318aa4,1
worker_62,577286caedc2cb38800568d9,-1
worker_37,594cd0feedc2c97b8c101210,1
worker_37,57727fdaedc2cb3880ef4e12,-1
worker_37,57728468edc2cb3880fdcf25,1
worker_37,58cf89cbedc2c97b40318aa4,1
worker_37,577286caedc2cb38800568d9,3
worker_63,594cd0feedc2c97b8c101210,2
worker_63,57727fdaedc2cb3880ef4e12,2
worker_63,57728468edc2cb3880fdcf25,3
worker_63,58cf89cbedc2c97b40318aa4,2
worker_63,577286caedc2cb38800568d9,3
worker_10,594cd0feedc2c97b8c101210,0
worker_10,57727fdaedc2cb3880ef4e12,1
worker_10,57728468edc2cb3880fdcf25,-2
worker_10,58cf89cbedc2c97b40318aa4,0
worker_10,577286caedc2cb38800568d9,2
worker_136,57728170edc2cb3880f4689b,0
worker_136,5772701eedc2cb3880bcf640,2
worker_136,57727f6eedc2cb3880ee0168,0
worker_136,57728334edc2cb3880fa15e5,0
worker_136,57727e33edc2cb3880ea3ff9,1
worker_33,57728170edc2cb3880f4689b,-2
worker_33,5772701eedc2cb3880bcf640,2
worker_33,57727f6eedc2cb3880ee0168,0
worker_33,57728334edc2cb3880fa15e5,0
worker_33,57727e33edc2cb3880ea3ff9,2
worker_23,57728170edc2cb3880f4689b,-1
worker_23,5772701eedc2cb3880bcf640,2
worker_23,57727f6eedc2cb3880ee0168,0
worker_23,57728334edc2cb3880fa15e5,-3
worker_23,57727e33edc2cb3880ea3ff9,2
worker_84,57728170edc2cb3880f4689b,0
worker_84,5772701eedc2cb3880bcf640,1
worker_84,57727f6eedc2cb3880ee0168,0
worker_84,57728334edc2cb3880fa15e5,1
worker_84,57727e33edc2cb3880ea3ff9,1
worker_8,57728170edc2cb3880f4689b,1
worker_8,5772701eedc2cb3880bcf640,1
worker_8,57727f6eedc2cb3880ee0168,1
worker_8,57728334edc2cb3880fa15e5,1
worker_8,57727e33edc2cb3880ea3ff9,2
worker_17,57728170edc2cb3880f4689b,-2
worker_17,5772701eedc2cb3880bcf640,3
worker_17,57727f6eedc2cb3880ee0168,0
worker_17,57728334edc2cb3880fa15e5,-1
worker_17,57727e33edc2cb3880ea3ff9,3
worker_87,57728170edc2cb3880f4689b,2
worker_87,5772701eedc2cb3880bcf640,3
worker_87,57727f6eedc2cb3880ee0168,1
worker_87,57728334edc2cb3880fa15e5,3
worker_87,57727e33edc2cb3880ea3ff9,3
worker_83,57728170edc2cb3880f4689b,2
worker_83,5772701eedc2cb3880bcf640,2
worker_83,57727f6eedc2cb3880ee0168,2
worker_83,57728334edc2cb3880fa15e5,2
worker_83,57727e33edc2cb3880ea3ff9,2
worker_108,57728170edc2cb3880f4689b,0
worker_108,5772701eedc2cb3880bcf640,2
worker_108,57727f6eedc2cb3880ee0168,-1
worker_108,57728334edc2cb3880fa15e5,2
worker_108,57727e33edc2cb3880ea3ff9,2
worker_7,57728170edc2cb3880f4689b,-3
worker_7,5772701eedc2cb3880bcf640,2
worker_7,57727f6eedc2cb3880ee0168,-3
worker_7,57728334edc2cb3880fa15e5,3
worker_7,57727e33edc2cb3880ea3ff9,3
worker_6,57727d5cedc2cb3880e75210,1
worker_6,5772871cedc2cb3880063854,-3
worker_6,57727d6fedc2cb3880e7c361,1
worker_6,57728508edc2cb3880ffbf83,1
worker_6,5772765fedc2cb3880d14b51,1
worker_20,57727d5cedc2cb3880e75210,3
worker_20,5772871cedc2cb3880063854,-2
worker_20,57727d6fedc2cb3880e7c361,1
worker_20,57728508edc2cb3880ffbf83,3
worker_20,5772765fedc2cb3880d14b51,3
worker_3,57727d5cedc2cb3880e75210,1
worker_3,5772871cedc2cb3880063854,0
worker_3,57727d6fedc2cb3880e7c361,0
worker_3,57728508edc2cb3880ffbf83,1
worker_3,5772765fedc2cb3880d14b51,0
worker_69,57727d5cedc2cb3880e75210,0
worker_69,5772871cedc2cb3880063854,-1
worker_69,57727d6fedc2cb3880e7c361,-3
worker_69,57728508edc2cb3880ffbf83,0
worker_69,5772765fedc2cb3880d14b51,-1
worker_66,57727d5cedc2cb3880e75210,2
worker_66,5772871cedc2cb3880063854,2
worker_66,57727d6fedc2cb3880e7c361,2
worker_66,57728508edc2cb3880ffbf83,-2
worker_66,5772765fedc2cb3880d14b51,1
worker_65,57727d5cedc2cb3880e75210,2
worker_65,5772871cedc2cb3880063854,-1
worker_65,57727d6fedc2cb3880e7c361,1
worker_65,57728508edc2cb3880ffbf83,2
worker_65,5772765fedc2cb3880d14b51,0
worker_40,57727d5cedc2cb3880e75210,1
worker_40,5772871cedc2cb3880063854,0
worker_40,57727d6fedc2cb3880e7c361,-3
worker_40,57728508edc2cb3880ffbf83,1
worker_40,5772765fedc2cb3880d14b51,-3
worker_157,57727d5cedc2cb3880e75210,2
worker_157,5772871cedc2cb3880063854,-1
worker_157,57727d6fedc2cb3880e7c361,-1
worker_157,57728508edc2cb3880ffbf83,2
worker_157,5772765fedc2cb3880d14b51,-1
worker_117,57727d5cedc2cb3880e75210,1
worker_117,5772871cedc2cb3880063854,-1
worker_117,57727d6fedc2cb3880e7c361,1
worker_117,57728508edc2cb3880ffbf83,1
worker_117,5772765fedc2cb3880d14b51,1
worker_33,57727d5cedc2cb3880e75210,0
worker_33,5772871cedc2cb3880063854,0
worker_33,57727d6fedc2cb3880e7c361,2
worker_33,57728508edc2cb3880ffbf83,2
worker_33,5772765fedc2cb3880d14b51,0
worker_118,57727d5cedc2cb3880e75210,3
worker_118,5772871cedc2cb3880063854,3
worker_118,57727d6fedc2cb3880e7c361,3
worker_118,57728508edc2cb3880ffbf83,3
worker_118,5772765fedc2cb3880d14b51,3
worker_147,57727d5cedc2cb3880e75210,1
worker_147,5772871cedc2cb3880063854,2
worker_147,57727d6fedc2cb3880e7c361,2
worker_147,57728508edc2cb3880ffbf83,2
worker_147,5772765fedc2cb3880d14b51,2
worker_20,57727f06edc2cb3880ecd2c8,1
worker_20,57728253edc2cb3880f76085,2
worker_20,5772714fedc2cb3880c1056a,1
worker_20,57727a3bedc2cb3880ddd492,3
worker_20,57727ffdedc2cb3880efd899,3
worker_6,57727f06edc2cb3880ecd2c8,2
worker_6,57728253edc2cb3880f76085,2
worker_6,5772714fedc2cb3880c1056a,2
worker_6,57727a3bedc2cb3880ddd492,2
worker_6,57727ffdedc2cb3880efd899,1
worker_3,57727f06edc2cb3880ecd2c8,0
worker_3,57728253edc2cb3880f76085,1
worker_3,5772714fedc2cb3880c1056a,0
worker_3,57727a3bedc2cb3880ddd492,0
worker_3,57727ffdedc2cb3880efd899,1
worker_73,57727f06edc2cb3880ecd2c8,1
worker_73,57728253edc2cb3880f76085,1
worker_73,5772714fedc2cb3880c1056a,1
worker_73,57727a3bedc2cb3880ddd492,1
worker_73,57727ffdedc2cb3880efd899,3
worker_9,57727f06edc2cb3880ecd2c8,-3
worker_9,57728253edc2cb3880f76085,-3
worker_9,5772714fedc2cb3880c1056a,0
worker_9,57727a3bedc2cb3880ddd492,-3
worker_9,57727ffdedc2cb3880efd899,1
worker_29,57727f06edc2cb3880ecd2c8,2
worker_29,57728253edc2cb3880f76085,1
worker_29,5772714fedc2cb3880c1056a,3
worker_29,57727a3bedc2cb3880ddd492,3
worker_29,57727ffdedc2cb3880efd899,3
worker_161,57727f06edc2cb3880ecd2c8,1
worker_161,57728253edc2cb3880f76085,2
worker_161,5772714fedc2cb3880c1056a,0
worker_161,57727a3bedc2cb3880ddd492,0
worker_161,57727ffdedc2cb3880efd899,3
worker_70,57727f06edc2cb3880ecd2c8,-3
worker_70,57728253edc2cb3880f76085,2
worker_70,5772714fedc2cb3880c1056a,0
worker_70,57727a3bedc2cb3880ddd492,-2
worker_70,57727ffdedc2cb3880efd899,0
worker_65,57727f06edc2cb3880ecd2c8,2
worker_65,57728253edc2cb3880f76085,2
worker_65,5772714fedc2cb3880c1056a,0
worker_65,57727a3bedc2cb3880ddd492,2
worker_65,57727ffdedc2cb3880efd899,3
worker_72,57727f06edc2cb3880ecd2c8,2
worker_72,57728253edc2cb3880f76085,2
worker_72,5772714fedc2cb3880c1056a,2
worker_72,57727a3bedc2cb3880ddd492,2
worker_72,57727ffdedc2cb3880efd899,2
worker_162,57727f06edc2cb3880ecd2c8,2
worker_162,57728253edc2cb3880f76085,1
worker_162,5772714fedc2cb3880c1056a,-1
worker_162,57727a3bedc2cb3880ddd492,1
worker_162,57727ffdedc2cb3880efd899,2
worker_33,57727f06edc2cb3880ecd2c8,1
worker_33,57728253edc2cb3880f76085,2
worker_33,5772714fedc2cb3880c1056a,3
worker_33,57727a3bedc2cb3880ddd492,0
worker_33,57727ffdedc2cb3880efd899,2
worker_43,57727f06edc2cb3880ecd2c8,1
worker_43,57728253edc2cb3880f76085,1
worker_43,5772714fedc2cb3880c1056a,0
worker_43,57727a3bedc2cb3880ddd492,1
worker_43,57727ffdedc2cb3880efd899,2
worker_36,57727f46edc2cb3880ed8254,0
worker_36,57728060edc2cb3880f11d6e,0
worker_36,577280bfedc2cb3880f25c18,0
worker_36,577281feedc2cb3880f634bc,0
worker_36,577281a7edc2cb3880f5133e,0
worker_5,57727f46edc2cb3880ed8254,0
worker_5,57728060edc2cb3880f11d6e,-2
worker_5,577280bfedc2cb3880f25c18,-1
worker_5,577281feedc2cb3880f634bc,-3
worker_5,577281a7edc2cb3880f5133e,2
worker_15,57727f46edc2cb3880ed8254,3
worker_15,57728060edc2cb3880f11d6e,1
worker_15,577280bfedc2cb3880f25c18,0
worker_15,577281feedc2cb3880f634bc,1
worker_15,577281a7edc2cb3880f5133e,1
worker_39,57727f46edc2cb3880ed8254,1
worker_39,57728060edc2cb3880f11d6e,-3
worker_39,577280bfedc2cb3880f25c18,-3
worker_39,577281feedc2cb3880f634bc,-3
worker_39,577281a7edc2cb3880f5133e,1
worker_58,57727f46edc2cb3880ed8254,2
worker_58,57728060edc2cb3880f11d6e,0
worker_58,577280bfedc2cb3880f25c18,0
worker_58,577281feedc2cb3880f634bc,-1
worker_58,577281a7edc2cb3880f5133e,-1
worker_60,57727f46edc2cb3880ed8254,0
worker_60,57728060edc2cb3880f11d6e,-1
worker_60,577280bfedc2cb3880f25c18,0
worker_60,577281feedc2cb3880f634bc,0
worker_60,577281a7edc2cb3880f5133e,0
worker_59,57727f46edc2cb3880ed8254,1
worker_59,57728060edc2cb3880f11d6e,-1
worker_59,577280bfedc2cb3880f25c18,1
worker_59,577281feedc2cb3880f634bc,-3
worker_59,577281a7edc2cb3880f5133e,2
worker_191,57727f46edc2cb3880ed8254,0
worker_191,57728060edc2cb3880f11d6e,1
worker_191,577280bfedc2cb3880f25c18,0
worker_191,577281feedc2cb3880f634bc,-1
worker_191,577281a7edc2cb3880f5133e,0
worker_20,57727f46edc2cb3880ed8254,1
worker_20,57728060edc2cb3880f11d6e,-1
worker_20,577280bfedc2cb3880f25c18,-1
worker_20,577281feedc2cb3880f634bc,-2
worker_20,577281a7edc2cb3880f5133e,2
worker_148,57727f46edc2cb3880ed8254,2
worker_148,57728060edc2cb3880f11d6e,1
worker_148,577280bfedc2cb3880f25c18,2
worker_148,577281feedc2cb3880f634bc,2
worker_148,577281a7edc2cb3880f5133e,3
worker_8,57726e6fedc2cb3880b733d5,1
worker_8,57727652edc2cb3880d13a1e,2
worker_8,57728015edc2cb3880effef3,1
worker_8,577277e7edc2cb3880d62501,1
worker_8,577285e7edc2cb388002682d,1
worker_30,57726e6fedc2cb3880b733d5,3
worker_30,57727652edc2cb3880d13a1e,2
worker_30,57728015edc2cb3880effef3,0
worker_30,577277e7edc2cb3880d62501,3
worker_30,577285e7edc2cb388002682d,0
worker_33,57726e6fedc2cb3880b733d5,2
worker_33,57727652edc2cb3880d13a1e,2
worker_33,57728015edc2cb3880effef3,2
worker_33,577277e7edc2cb3880d62501,2
worker_33,577285e7edc2cb388002682d,-3
worker_83,57726e6fedc2cb3880b733d5,3
worker_83,57727652edc2cb3880d13a1e,2
worker_83,57728015edc2cb3880effef3,2
worker_83,577277e7edc2cb3880d62501,2
worker_83,577285e7edc2cb388002682d,2
worker_34,57726e6fedc2cb3880b733d5,0
worker_34,57727652edc2cb3880d13a1e,0
worker_34,57728015edc2cb3880effef3,0
worker_34,577277e7edc2cb3880d62501,2
worker_34,577285e7edc2cb388002682d,0
worker_43,57726e6fedc2cb3880b733d5,1
worker_43,57727652edc2cb3880d13a1e,1
worker_43,57728015edc2cb3880effef3,-2
worker_43,577277e7edc2cb3880d62501,2
worker_43,577285e7edc2cb388002682d,-1
worker_63,57726e6fedc2cb3880b733d5,3
worker_63,57727652edc2cb3880d13a1e,3
worker_63,57728015edc2cb3880effef3,3
worker_63,577277e7edc2cb3880d62501,3
worker_63,577285e7edc2cb388002682d,2
worker_48,57726e6fedc2cb3880b733d5,2
worker_48,57727652edc2cb3880d13a1e,0
worker_48,57728015edc2cb3880effef3,3
worker_48,577277e7edc2cb3880d62501,0
worker_48,577285e7edc2cb388002682d,-3
worker_100,57726e6fedc2cb3880b733d5,-3
worker_100,57727652edc2cb3880d13a1e,-3
worker_100,57728015edc2cb3880effef3,1
worker_100,577277e7edc2cb3880d62501,3
worker_100,577285e7edc2cb388002682d,2
worker_24,57726e6fedc2cb3880b733d5,2
worker_24,57727652edc2cb3880d13a1e,1
worker_24,57728015edc2cb3880effef3,0
worker_24,577277e7edc2cb3880d62501,3
worker_24,577285e7edc2cb388002682d,-1
worker_111,5772816dedc2cb3880f463a7,-1
worker_111,57728284edc2cb3880f800ae,2
worker_111,57727282edc2cb3880c5625d,0
worker_111,5772873eedc2cb388006bfc5,-3
worker_111,57728532edc2cb38800055e5,-2
worker_131,5772816dedc2cb3880f463a7,-2
worker_131,57728284edc2cb3880f800ae,0
worker_131,57727282edc2cb3880c5625d,-2
worker_131,5772873eedc2cb388006bfc5,-2
worker_131,57728532edc2cb38800055e5,-1
worker_88,5772816dedc2cb3880f463a7,-3
worker_88,57728284edc2cb3880f800ae,-3
worker_88,57727282edc2cb3880c5625d,-3
worker_88,5772873eedc2cb388006bfc5,-3
worker_88,57728532edc2cb38800055e5,-3
worker_50,5772816dedc2cb3880f463a7,0
worker_50,57728284edc2cb3880f800ae,2
worker_50,57727282edc2cb3880c5625d,2
worker_50,5772873eedc2cb388006bfc5,2
worker_50,57728532edc2cb38800055e5,1
worker_28,5772816dedc2cb3880f463a7,1
worker_28,57728284edc2cb3880f800ae,2
worker_28,57727282edc2cb3880c5625d,3
worker_28,5772873eedc2cb388006bfc5,0
worker_28,57728532edc2cb38800055e5,1
worker_87,5772816dedc2cb3880f463a7,2
worker_87,57728284edc2cb3880f800ae,3
worker_87,57727282edc2cb3880c5625d,3
worker_87,5772873eedc2cb388006bfc5,1
worker_87,57728532edc2cb38800055e5,2
worker_14,5772816dedc2cb3880f463a7,0
worker_14,57728284edc2cb3880f800ae,3
worker_14,57727282edc2cb3880c5625d,1
worker_14,5772873eedc2cb388006bfc5,0
worker_14,57728532edc2cb38800055e5,0
worker_77,5772816dedc2cb3880f463a7,-1
worker_77,57728284edc2cb3880f800ae,3
worker_77,57727282edc2cb3880c5625d,1
worker_77,5772873eedc2cb388006bfc5,-3
worker_77,57728532edc2cb38800055e5,-3
worker_103,5772816dedc2cb3880f463a7,1
worker_103,57728284edc2cb3880f800ae,3
worker_103,57727282edc2cb3880c5625d,3
worker_103,5772873eedc2cb388006bfc5,-1
worker_103,57728532edc2cb38800055e5,0
worker_59,5772816dedc2cb3880f463a7,-2
worker_59,57728284edc2cb3880f800ae,3
worker_59,57727282edc2cb3880c5625d,3
worker_59,5772873eedc2cb388006bfc5,-2
worker_59,57728532edc2cb38800055e5,1
worker_51,57728045edc2cb3880f09fcf,1
worker_51,57727d70edc2cb3880e7c579,1
worker_51,57728789edc2cb3880076c8f,2
worker_51,57726f3bedc2cb3880b9ebb5,-1
worker_51,577278bbedc2cb3880d8c544,1
worker_87,57728045edc2cb3880f09fcf,3
worker_87,57727d70edc2cb3880e7c579,3
worker_87,57728789edc2cb3880076c8f,3
worker_87,57726f3bedc2cb3880b9ebb5,3
worker_87,577278bbedc2cb3880d8c544,3
worker_17,57728045edc2cb3880f09fcf,2
worker_17,57727d70edc2cb3880e7c579,3
worker_17,57728789edc2cb3880076c8f,3
worker_17,57726f3bedc2cb3880b9ebb5,3
worker_17,577278bbedc2cb3880d8c544,3
worker_83,57728045edc2cb3880f09fcf,2
worker_83,57727d70edc2cb3880e7c579,3
worker_83,57728789edc2cb3880076c8f,2
worker_83,57726f3bedc2cb3880b9ebb5,2
worker_83,577278bbedc2cb3880d8c544,2
worker_16,57728045edc2cb3880f09fcf,-2
worker_16,57727d70edc2cb3880e7c579,3
worker_16,57728789edc2cb3880076c8f,3
worker_16,57726f3bedc2cb3880b9ebb5,3
worker_16,577278bbedc2cb3880d8c544,3
worker_13,57728045edc2cb3880f09fcf,-2
worker_13,57727d70edc2cb3880e7c579,2
worker_13,57728789edc2cb3880076c8f,2
worker_13,57726f3bedc2cb3880b9ebb5,2
worker_13,577278bbedc2cb3880d8c544,2
worker_141,57728045edc2cb3880f09fcf,1
worker_141,57727d70edc2cb3880e7c579,3
worker_141,57728789edc2cb3880076c8f,3
worker_141,57726f3bedc2cb3880b9ebb5,0
worker_141,577278bbedc2cb3880d8c544,3
worker_20,57728045edc2cb3880f09fcf,2
worker_20,57727d70edc2cb3880e7c579,3
worker_20,57728789edc2cb3880076c8f,2
worker_20,57726f3bedc2cb3880b9ebb5,2
worker_20,577278bbedc2cb3880d8c544,3
worker_4,57728045edc2cb3880f09fcf,3
worker_4,57727d70edc2cb3880e7c579,3
worker_4,57728789edc2cb3880076c8f,3
worker_4,57726f3bedc2cb3880b9ebb5,3
worker_4,577278bbedc2cb3880d8c544,3
worker_40,57728045edc2cb3880f09fcf,0
worker_40,57727d70edc2cb3880e7c579,1
worker_40,57728789edc2cb3880076c8f,-1
worker_40,57726f3bedc2cb3880b9ebb5,-3
worker_40,577278bbedc2cb3880d8c544,-1
worker_11,57728045edc2cb3880f09fcf,1
worker_11,57727d70edc2cb3880e7c579,2
worker_11,57728789edc2cb3880076c8f,2
worker_11,57726f3bedc2cb3880b9ebb5,3
worker_11,577278bbedc2cb3880d8c544,1
worker_49,57727f6fedc2cb3880ee0208,-3
worker_49,57727cd1edc2cb3880e5de05,2
worker_49,57726e41edc2cb3880b6926f,2
worker_49,577284faedc2cb3880ffa9b4,2
worker_49,57727bd3edc2cb3880e2c357,-3
worker_3,57727f6fedc2cb3880ee0208,0
worker_3,57727cd1edc2cb3880e5de05,0
worker_3,57726e41edc2cb3880b6926f,0
worker_3,577284faedc2cb3880ffa9b4,0
worker_3,57727bd3edc2cb3880e2c357,0
worker_46,57727f6fedc2cb3880ee0208,0
worker_46,57727cd1edc2cb3880e5de05,0
worker_46,57726e41edc2cb3880b6926f,0
worker_46,577284faedc2cb3880ffa9b4,0
worker_46,57727bd3edc2cb3880e2c357,0
worker_90,57727f6fedc2cb3880ee0208,-2
worker_90,57727cd1edc2cb3880e5de05,3
worker_90,57726e41edc2cb3880b6926f,3
worker_90,577284faedc2cb3880ffa9b4,2
worker_90,57727bd3edc2cb3880e2c357,2
worker_10,57727f6fedc2cb3880ee0208,0
worker_10,57727cd1edc2cb3880e5de05,1
worker_10,57726e41edc2cb3880b6926f,2
worker_10,577284faedc2cb3880ffa9b4,2
worker_10,57727bd3edc2cb3880e2c357,0
worker_15,57727f6fedc2cb3880ee0208,0
worker_15,57727cd1edc2cb3880e5de05,3
worker_15,57726e41edc2cb3880b6926f,0
worker_15,577284faedc2cb3880ffa9b4,3
worker_15,57727bd3edc2cb3880e2c357,0
worker_44,57727f6fedc2cb3880ee0208,0
worker_44,57727cd1edc2cb3880e5de05,0
worker_44,57726e41edc2cb3880b6926f,1
worker_44,577284faedc2cb3880ffa9b4,1
worker_44,57727bd3edc2cb3880e2c357,0
worker_77,57727f6fedc2cb3880ee0208,-3
worker_77,57727cd1edc2cb3880e5de05,1
worker_77,57726e41edc2cb3880b6926f,3
worker_77,577284faedc2cb3880ffa9b4,1
worker_77,57727bd3edc2cb3880e2c357,1
worker_100,57727f6fedc2cb3880ee0208,-3
worker_100,57727cd1edc2cb3880e5de05,1
worker_100,57726e41edc2cb3880b6926f,-3
worker_100,577284faedc2cb3880ffa9b4,-2
worker_100,57727bd3edc2cb3880e2c357,-3
worker_33,57727f6fedc2cb3880ee0208,-1
worker_33,57727cd1edc2cb3880e5de05,2
worker_33,57726e41edc2cb3880b6926f,3
worker_33,577284faedc2cb3880ffa9b4,-1
worker_33,57727bd3edc2cb3880e2c357,0
worker_64,5772816dedc2cb3880f462e7,2
worker_64,5772798fedc2cb3880dbc680,3
worker_64,577288e2edc2cb38800be4e0,3
worker_64,577283a0edc2cb3880fb4677,3
worker_64,57727c78edc2cb3880e4a824,2
worker_65,5772816dedc2cb3880f462e7,0
worker_65,5772798fedc2cb3880dbc680,1
worker_65,577288e2edc2cb38800be4e0,1
worker_65,577283a0edc2cb3880fb4677,1
worker_65,57727c78edc2cb3880e4a824,1
worker_66,5772816dedc2cb3880f462e7,0
worker_66,5772798fedc2cb3880dbc680,1
worker_66,577288e2edc2cb38800be4e0,2
worker_66,577283a0edc2cb3880fb4677,1
worker_66,57727c78edc2cb3880e4a824,1
worker_67,5772816dedc2cb3880f462e7,0
worker_67,5772798fedc2cb3880dbc680,1
worker_67,577288e2edc2cb38800be4e0,3
worker_67,577283a0edc2cb3880fb4677,2
worker_67,57727c78edc2cb3880e4a824,3
worker_68,5772816dedc2cb3880f462e7,-1
worker_68,5772798fedc2cb3880dbc680,-1
worker_68,577288e2edc2cb38800be4e0,1
worker_68,577283a0edc2cb3880fb4677,3
worker_68,57727c78edc2cb3880e4a824,-1
worker_39,5772816dedc2cb3880f462e7,-2
